id,fixture_id,external_event_id,commence_time,home_team,away_team,bookmaker_key,bookmaker_title,market_type,outcome_name,odds_format,american_odds,decimal_odds,implied_probability,point,source,snapshot_ts,notes,created_at
98,10.0,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,betrivers,BetRivers,totals,Over,american,120,2.2,0.45454545454545453,4.5,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
99,10.0,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,betrivers,BetRivers,totals,Under,american,-175,1.5714285714285714,0.6363636363636364,4.5,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
100,11.0,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,fanduel,FanDuel,h2h,Japan,american,260,3.6,0.2777777777777778,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
101,11.0,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,fanduel,FanDuel,h2h,Netherlands,american,100,2.0,0.5,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
102,11.0,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,fanduel,FanDuel,h2h,Draw,american,250,3.5,0.2857142857142857,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
103,11.0,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,draftkings,DraftKings,h2h,Japan,american,240,3.4,0.29411764705882354,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
104,11.0,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,draftkings,DraftKings,h2h,Netherlands,american,100,2.0,0.5,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
105,11.0,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,draftkings,DraftKings,h2h,Draw,american,260,3.6,0.2777777777777778,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
106,11.0,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betrivers,BetRivers,h2h,Japan,american,260,3.6,0.2777777777777778,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
107,11.0,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betrivers,BetRivers,h2h,Netherlands,american,100,2.0,0.5,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
108,11.0,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betrivers,BetRivers,h2h,Draw,american,245,3.45,0.2898550724637681,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
109,11.0,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betrivers,BetRivers,totals,Over,american,-129,1.7751937984496124,0.5633187772925764,2.5,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
110,11.0,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betrivers,BetRivers,totals,Under,american,-108,1.925925925925926,0.5192307692307692,2.5,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
111,,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Côte d'Ivoire,Ecuador,fanduel,FanDuel,h2h,Ecuador,american,135,2.35,0.425531914893617,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
112,,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Côte d'Ivoire,Ecuador,fanduel,FanDuel,h2h,Ivory Coast,american,220,3.2,0.3125,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
113,,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Côte d'Ivoire,Ecuador,fanduel,FanDuel,h2h,Draw,american,210,3.1,0.3225806451612903,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
114,,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Côte d'Ivoire,Ecuador,draftkings,DraftKings,h2h,Ecuador,american,140,2.4,0.4166666666666667,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
115,,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Côte d'Ivoire,Ecuador,draftkings,DraftKings,h2h,Ivory Coast,american,245,3.45,0.2898550724637681,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
116,,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Côte d'Ivoire,Ecuador,draftkings,DraftKings,h2h,Draw,american,190,2.9,0.3448275862068966,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
117,,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Côte d'Ivoire,Ecuador,betrivers,BetRivers,h2h,Ecuador,american,132,2.3200000000000003,0.43103448275862066,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
118,,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Côte d'Ivoire,Ecuador,betrivers,BetRivers,h2h,Ivory Coast,american,215,3.15,0.31746031746031744,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
119,,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Côte d'Ivoire,Ecuador,betrivers,BetRivers,h2h,Draw,american,210,3.1,0.3225806451612903,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
120,,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Côte d'Ivoire,Ecuador,betrivers,BetRivers,totals,Over,american,138,2.38,0.42016806722689076,2.5,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
121,,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Côte d'Ivoire,Ecuador,betrivers,BetRivers,totals,Under,american,-195,1.5128205128205128,0.6610169491525424,2.5,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
122,13.0,b55f9569de3f4d731bc5537ff5ff43e4,2026-06-15T02:00:00Z,Sweden,Tunisia,fanduel,FanDuel,h2h,Sweden,american,-110,1.9090909090909092,0.5238095238095238,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
123,13.0,b55f9569de3f4d731bc5537ff5ff43e4,2026-06-15T02:00:00Z,Sweden,Tunisia,fanduel,FanDuel,h2h,Tunisia,american,310,4.1,0.24390243902439027,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
124,13.0,b55f9569de3f4d731bc5537ff5ff43e4,2026-06-15T02:00:00Z,Sweden,Tunisia,fanduel,FanDuel,h2h,Draw,american,240,3.4,0.29411764705882354,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
125,13.0,b55f9569de3f4d731bc5537ff5ff43e4,2026-06-15T02:00:00Z,Sweden,Tunisia,draftkings,DraftKings,h2h,Sweden,american,-105,1.9523809523809523,0.5121951219512195,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
126,13.0,b55f9569de3f4d731bc5537ff5ff43e4,2026-06-15T02:00:00Z,Sweden,Tunisia,draftkings,DraftKings,h2h,Tunisia,american,310,4.1,0.24390243902439027,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
127,13.0,b55f9569de3f4d731bc5537ff5ff43e4,2026-06-15T02:00:00Z,Sweden,Tunisia,draftkings,DraftKings,h2h,Draw,american,245,3.45,0.2898550724637681,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
128,13.0,b55f9569de3f4d731bc5537ff5ff43e4,2026-06-15T02:00:00Z,Sweden,Tunisia,betrivers,BetRivers,h2h,Sweden,american,-110,1.9090909090909092,0.5238095238095238,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
129,13.0,b55f9569de3f4d731bc5537ff5ff43e4,2026-06-15T02:00:00Z,Sweden,Tunisia,betrivers,BetRivers,h2h,Tunisia,american,325,4.25,0.23529411764705882,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
130,13.0,b55f9569de3f4d731bc5537ff5ff43e4,2026-06-15T02:00:00Z,Sweden,Tunisia,betrivers,BetRivers,h2h,Draw,american,225,3.25,0.3076923076923077,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
131,13.0,b55f9569de3f4d731bc5537ff5ff43e4,2026-06-15T02:00:00Z,Sweden,Tunisia,betrivers,BetRivers,totals,Over,american,120,2.2,0.45454545454545453,2.5,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
132,13.0,b55f9569de3f4d731bc5537ff5ff43e4,2026-06-15T02:00:00Z,Sweden,Tunisia,betrivers,BetRivers,totals,Under,american,-167,1.5988023952095807,0.6254681647940076,2.5,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
133,,c54f00b11925751d2b62988775c6c239,2026-06-15T16:00:00Z,Spain,Cabo Verde,fanduel,FanDuel,h2h,Cape Verde,american,2700,28.0,0.03571428571428571,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
134,,c54f00b11925751d2b62988775c6c239,2026-06-15T16:00:00Z,Spain,Cabo Verde,fanduel,FanDuel,h2h,Spain,american,-1250,1.08,0.9259259259259258,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
135,,c54f00b11925751d2b62988775c6c239,2026-06-15T16:00:00Z,Spain,Cabo Verde,fanduel,FanDuel,h2h,Draw,american,850,9.5,0.10526315789473684,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
136,,c54f00b11925751d2b62988775c6c239,2026-06-15T16:00:00Z,Spain,Cabo Verde,draftkings,DraftKings,h2h,Cape Verde,american,2500,26.0,0.038461538461538464,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
137,,c54f00b11925751d2b62988775c6c239,2026-06-15T16:00:00Z,Spain,Cabo Verde,draftkings,DraftKings,h2h,Spain,american,-1100,1.0909090909090908,0.9166666666666667,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
138,,c54f00b11925751d2b62988775c6c239,2026-06-15T16:00:00Z,Spain,Cabo Verde,draftkings,DraftKings,h2h,Draw,american,1000,11.0,0.09090909090909091,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
139,,c54f00b11925751d2b62988775c6c239,2026-06-15T16:00:00Z,Spain,Cabo Verde,betrivers,BetRivers,h2h,Cape Verde,american,2500,26.0,0.038461538461538464,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
140,,c54f00b11925751d2b62988775c6c239,2026-06-15T16:00:00Z,Spain,Cabo Verde,betrivers,BetRivers,h2h,Spain,american,-1667,1.05998800239952,0.9434069043576684,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
141,,c54f00b11925751d2b62988775c6c239,2026-06-15T16:00:00Z,Spain,Cabo Verde,betrivers,BetRivers,h2h,Draw,american,1000,11.0,0.09090909090909091,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
142,,c54f00b11925751d2b62988775c6c239,2026-06-15T16:00:00Z,Spain,Cabo Verde,betrivers,BetRivers,totals,Over,american,-120,1.8333333333333335,0.5454545454545454,3.5,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
143,,c54f00b11925751d2b62988775c6c239,2026-06-15T16:00:00Z,Spain,Cabo Verde,betrivers,BetRivers,totals,Under,american,-117,1.8547008547008548,0.5391705069124424,3.5,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
144,15.0,fbfb95c62003fd6d828b309f96ee1f9b,2026-06-15T19:00:00Z,Belgium,Egypt,fanduel,FanDuel,h2h,Belgium,american,-165,1.606060606060606,0.6226415094339623,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
145,15.0,fbfb95c62003fd6d828b309f96ee1f9b,2026-06-15T19:00:00Z,Belgium,Egypt,fanduel,FanDuel,h2h,Egypt,american,410,5.1,0.19607843137254904,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
146,15.0,fbfb95c62003fd6d828b309f96ee1f9b,2026-06-15T19:00:00Z,Belgium,Egypt,fanduel,FanDuel,h2h,Draw,american,290,3.9,0.25641025641025644,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
147,15.0,fbfb95c62003fd6d828b309f96ee1f9b,2026-06-15T19:00:00Z,Belgium,Egypt,draftkings,DraftKings,h2h,Belgium,american,-150,1.6666666666666665,0.6000000000000001,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
148,15.0,fbfb95c62003fd6d828b309f96ee1f9b,2026-06-15T19:00:00Z,Belgium,Egypt,draftkings,DraftKings,h2h,Egypt,american,390,4.9,0.2040816326530612,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
149,15.0,fbfb95c62003fd6d828b309f96ee1f9b,2026-06-15T19:00:00Z,Belgium,Egypt,draftkings,DraftKings,h2h,Draw,american,300,4.0,0.25,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
150,15.0,fbfb95c62003fd6d828b309f96ee1f9b,2026-06-15T19:00:00Z,Belgium,Egypt,betrivers,BetRivers,h2h,Belgium,american,-155,1.6451612903225805,0.607843137254902,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
151,15.0,fbfb95c62003fd6d828b309f96ee1f9b,2026-06-15T19:00:00Z,Belgium,Egypt,betrivers,BetRivers,h2h,Egypt,american,380,4.8,0.20833333333333334,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
152,15.0,fbfb95c62003fd6d828b309f96ee1f9b,2026-06-15T19:00:00Z,Belgium,Egypt,betrivers,BetRivers,h2h,Draw,american,290,3.9,0.25641025641025644,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
153,15.0,fbfb95c62003fd6d828b309f96ee1f9b,2026-06-15T19:00:00Z,Belgium,Egypt,betrivers,BetRivers,totals,Over,american,-132,1.7575757575757576,0.5689655172413793,2.5,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
154,15.0,fbfb95c62003fd6d828b309f96ee1f9b,2026-06-15T19:00:00Z,Belgium,Egypt,betrivers,BetRivers,totals,Under,american,-107,1.9345794392523366,0.5169082125603864,2.5,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
155,16.0,64b91c5f2db61c7358a4f05459e83c52,2026-06-15T22:00:00Z,Saudi Arabia,Uruguay,fanduel,FanDuel,h2h,Saudi Arabia,american,500,6.0,0.16666666666666666,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
156,16.0,64b91c5f2db61c7358a4f05459e83c52,2026-06-15T22:00:00Z,Saudi Arabia,Uruguay,fanduel,FanDuel,h2h,Uruguay,american,-210,1.4761904761904763,0.6774193548387096,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
157,16.0,64b91c5f2db61c7358a4f05459e83c52,2026-06-15T22:00:00Z,Saudi Arabia,Uruguay,fanduel,FanDuel,h2h,Draw,american,320,4.2,0.23809523809523808,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
158,16.0,64b91c5f2db61c7358a4f05459e83c52,2026-06-15T22:00:00Z,Saudi Arabia,Uruguay,draftkings,DraftKings,h2h,Saudi Arabia,american,500,6.0,0.16666666666666666,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
159,16.0,64b91c5f2db61c7358a4f05459e83c52,2026-06-15T22:00:00Z,Saudi Arabia,Uruguay,draftkings,DraftKings,h2h,Uruguay,american,-195,1.5128205128205128,0.6610169491525424,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
160,16.0,64b91c5f2db61c7358a4f05459e83c52,2026-06-15T22:00:00Z,Saudi Arabia,Uruguay,draftkings,DraftKings,h2h,Draw,american,340,4.4,0.22727272727272727,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
161,16.0,64b91c5f2db61c7358a4f05459e83c52,2026-06-15T22:00:00Z,Saudi Arabia,Uruguay,betrivers,BetRivers,h2h,Saudi Arabia,american,540,6.4,0.15625,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
162,16.0,64b91c5f2db61c7358a4f05459e83c52,2026-06-15T22:00:00Z,Saudi Arabia,Uruguay,betrivers,BetRivers,h2h,Uruguay,american,-210,1.4761904761904763,0.6774193548387096,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
163,16.0,64b91c5f2db61c7358a4f05459e83c52,2026-06-15T22:00:00Z,Saudi Arabia,Uruguay,betrivers,BetRivers,h2h,Draw,american,320,4.2,0.23809523809523808,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
164,16.0,64b91c5f2db61c7358a4f05459e83c52,2026-06-15T22:00:00Z,Saudi Arabia,Uruguay,betrivers,BetRivers,totals,Over,american,-122,1.819672131147541,0.5495495495495495,2.5,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
